"sample_id","image_path","crop_path","damage_class","component_class","severity_score","area_pixels","split"
"train_dacl10k_v2_train_2255_5","images/train/dacl10k_v2_train_2255.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2255_5.png","rust","bridge component unknown","0.058474222819010414","45986.0","train"
"train_dacl10k_v2_train_2256_0","images/train/dacl10k_v2_train_2256.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2256_0.png","crack","bridge component unknown","0.03569920857747396","28075.0","train"
"train_dacl10k_v2_train_2256_1","images/train/dacl10k_v2_train_2256.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2256_1.png","graffiti","bridge component unknown","0.06185785929361979","48647.0","train"
"train_dacl10k_v2_train_2256_2","images/train/dacl10k_v2_train_2256.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2256_2.png","graffiti","bridge component unknown","0.033701578776041664","26504.0","train"
"train_dacl10k_v2_train_2256_3","images/train/dacl10k_v2_train_2256.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2256_3.png","graffiti","bridge component unknown","0.000553131103515625","435.0","train"
"train_dacl10k_v2_train_2256_4","images/train/dacl10k_v2_train_2256.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2256_4.png","graffiti","bridge component unknown","0.018778483072916668","14768.0","train"
"train_dacl10k_v2_train_2256_6","images/train/dacl10k_v2_train_2256.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2256_6.png","weathering","bridge component unknown","0.19021224975585938","149589.0","train"
"train_dacl10k_v2_train_2257_2","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_2.png","rust","bridge component unknown","0.00022605613425925926","625.0","train"
"train_dacl10k_v2_train_2257_3","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_3.png","rust","bridge component unknown","0.0002803096064814815","775.0","train"
"train_dacl10k_v2_train_2257_4","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_4.png","rust","bridge component unknown","0.0006000434027777778","1659.0","train"
"train_dacl10k_v2_train_2257_5","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_5.png","rust","drainage","0.0005928096064814815","1639.0","train"
"train_dacl10k_v2_train_2257_6","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_6.png","efflorescence","bridge component unknown","3.7977430555555556e-05","105.0","train"
"train_dacl10k_v2_train_2257_7","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_7.png","efflorescence","bridge component unknown","0.00012405960648148148","343.0","train"
"train_dacl10k_v2_train_2257_8","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_8.png","weathering","bridge component unknown","0.07578486689814815","209530.0","train"
"train_dacl10k_v2_train_2257_9","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_9.png","efflorescence","bridge component unknown","0.04082175925925926","112864.0","train"
"train_dacl10k_v2_train_2257_10","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_10.png","weathering","bridge component unknown","0.0018854890046296295","5213.0","train"
"train_dacl10k_v2_train_2257_11","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_11.png","restformwork","bridge component unknown","0.0002593315972222222","717.0","train"
"train_dacl10k_v2_train_2257_12","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_12.png","weathering","bridge component unknown","0.14722439236111112","407046.0","train"
"train_dacl10k_v2_train_2257_14","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_14.png","spalling","drainage","0.0023564091435185185","6515.0","train"
"train_dacl10k_v2_train_2257_16","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_16.png","efflorescence","bridge component unknown","0.00038266782407407406","1058.0","train"
"train_dacl10k_v2_train_2257_17","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_17.png","efflorescence","bridge component unknown","0.00025788483796296296","713.0","train"
"train_dacl10k_v2_train_2257_18","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_18.png","efflorescence","bridge component unknown","0.0002445023148148148","676.0","train"
"train_dacl10k_v2_train_2257_19","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_19.png","efflorescence","bridge component unknown","0.0070222077546296295","19415.0","train"
"train_dacl10k_v2_train_2257_20","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_20.png","efflorescence","bridge component unknown","0.0017086226851851852","4724.0","train"
"train_dacl10k_v2_train_2257_21","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_21.png","efflorescence","bridge component unknown","0.0015907118055555555","4398.0","train"
"train_dacl10k_v2_train_2257_22","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_22.png","efflorescence","bridge component unknown","0.004173900462962963","11540.0","train"
"train_dacl10k_v2_train_2257_23","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_23.png","efflorescence","bridge component unknown","0.0028197337962962963","7796.0","train"
"train_dacl10k_v2_train_2257_24","images/train/dacl10k_v2_train_2257.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2257_24.png","weathering","bridge component unknown","0.00119140625","3294.0","train"
"train_dacl10k_v2_train_2258_0","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_0.png","rust","bridge component unknown","0.0012301070601851852","3401.0","train"
"train_dacl10k_v2_train_2258_1","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_1.png","spalling","bridge component unknown","0.03204173900462963","88589.0","train"
"train_dacl10k_v2_train_2258_2","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_2.png","cavity","bridge component unknown","0.0006843171296296297","1892.0","train"
"train_dacl10k_v2_train_2258_3","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_3.png","cavity","bridge component unknown","0.000972583912037037","2689.0","train"
"train_dacl10k_v2_train_2258_4","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_4.png","cavity","bridge component unknown","0.0014507378472222222","4011.0","train"
"train_dacl10k_v2_train_2258_5","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_5.png","cavity","bridge component unknown","0.0035836226851851853","9908.0","train"
"train_dacl10k_v2_train_2258_6","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_6.png","cavity","bridge component unknown","0.0008127170138888889","2247.0","train"
"train_dacl10k_v2_train_2258_7","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_7.png","cavity","bridge component unknown","0.0011281105324074073","3119.0","train"
"train_dacl10k_v2_train_2258_8","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_8.png","cavity","bridge component unknown","0.2879130497685185","796022.0","train"
"train_dacl10k_v2_train_2258_9","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_9.png","hollowareas","bridge component unknown","0.11776294849537038","325591.0","train"
"train_dacl10k_v2_train_2258_10","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_10.png","crack","bridge component unknown","0.003607494212962963","9974.0","train"
"train_dacl10k_v2_train_2258_11","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_11.png","cavity","bridge component unknown","0.0005819589120370371","1609.0","train"
"train_dacl10k_v2_train_2258_12","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_12.png","cavity","bridge component unknown","0.000519386574074074","1436.0","train"
"train_dacl10k_v2_train_2258_13","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_13.png","cavity","bridge component unknown","0.0004962384259259259","1372.0","train"
"train_dacl10k_v2_train_2258_14","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_14.png","cavity","bridge component unknown","0.00035047743055555554","969.0","train"
"train_dacl10k_v2_train_2258_15","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_15.png","cavity","bridge component unknown","0.00031937210648148146","883.0","train"
"train_dacl10k_v2_train_2258_16","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_16.png","cavity","bridge component unknown","0.0007736545138888889","2139.0","train"
"train_dacl10k_v2_train_2258_17","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_17.png","cavity","bridge component unknown","0.004536675347222222","12543.0","train"
"train_dacl10k_v2_train_2258_18","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_18.png","cavity","bridge component unknown","0.0005946180555555556","1644.0","train"
"train_dacl10k_v2_train_2258_19","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_19.png","cavity","bridge component unknown","0.0004683883101851852","1295.0","train"
"train_dacl10k_v2_train_2258_20","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_20.png","cavity","bridge component unknown","0.0012438512731481482","3439.0","train"
"train_dacl10k_v2_train_2258_21","images/train/dacl10k_v2_train_2258.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2258_21.png","cavity","bridge component unknown","0.000773292824074074","2138.0","train"
"train_dacl10k_v2_train_2259_0","images/train/dacl10k_v2_train_2259.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2259_0.png","crack","bridge component unknown","0.005783854166666666","11105.0","train"
"train_dacl10k_v2_train_2259_1","images/train/dacl10k_v2_train_2259.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2259_1.png","wetspot","bridge component unknown","0.137459375","263922.0","train"
"train_dacl10k_v2_train_2259_2","images/train/dacl10k_v2_train_2259.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2259_2.png","weathering","bridge component unknown","0.230271875","442122.0","train"
"train_dacl10k_v2_train_2259_3","images/train/dacl10k_v2_train_2259.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2259_3.png","spalling","bridge component unknown","0.0019322916666666666","3710.0","train"
"train_dacl10k_v2_train_2260_0","images/train/dacl10k_v2_train_2260.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2260_0.png","cavity","bridge component unknown","0.000255584716796875","201.0","train"
"train_dacl10k_v2_train_2260_1","images/train/dacl10k_v2_train_2260.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2260_1.png","cavity","bridge component unknown","0.0002810160319010417","221.0","train"
"train_dacl10k_v2_train_2260_2","images/train/dacl10k_v2_train_2260.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2260_2.png","efflorescence","bridge component unknown","0.027104695638020832","21316.0","train"
"train_dacl10k_v2_train_2260_3","images/train/dacl10k_v2_train_2260.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2260_3.png","efflorescence","bridge component unknown","0.09536997477213542","75002.0","train"
"train_dacl10k_v2_train_2260_4","images/train/dacl10k_v2_train_2260.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2260_4.png","cavity","bridge component unknown","0.0009206136067708334","724.0","train"
"train_dacl10k_v2_train_2260_5","images/train/dacl10k_v2_train_2260.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2260_5.png","crack","bridge component unknown","0.0015246073404947917","1199.0","train"
"train_dacl10k_v2_train_2260_6","images/train/dacl10k_v2_train_2260.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2260_6.png","wetspot","bridge component unknown","0.11503855387369792","90470.0","train"
"train_dacl10k_v2_train_2260_7","images/train/dacl10k_v2_train_2260.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2260_7.png","weathering","bridge component unknown","0.3712755839029948","291983.0","train"
"train_dacl10k_v2_train_2261_0","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_0.png","spalling","bridge component unknown","0.002777099609375","2184.0","train"
"train_dacl10k_v2_train_2261_1","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_1.png","spalling","bridge component unknown","0.03438695271809896","27043.0","train"
"train_dacl10k_v2_train_2261_2","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_2.png","cavity","bridge component unknown","0.0003916422526041667","308.0","train"
"train_dacl10k_v2_train_2261_3","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_3.png","spalling","bridge component unknown","0.0027135213216145835","2134.0","train"
"train_dacl10k_v2_train_2261_4","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_4.png","crack","bridge component unknown","0.01271820068359375","10002.0","train"
"train_dacl10k_v2_train_2261_5","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_5.png","spalling","bridge component unknown","0.0008023579915364584","631.0","train"
"train_dacl10k_v2_train_2261_6","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_6.png","cavity","bridge component unknown","0.0002848307291666667","224.0","train"
"train_dacl10k_v2_train_2261_7","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_7.png","cavity","bridge component unknown","0.0004666646321614583","367.0","train"
"train_dacl10k_v2_train_2261_8","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_8.png","cavity","bridge component unknown","0.000385284423828125","303.0","train"
"train_dacl10k_v2_train_2261_9","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_9.png","cavity","bridge component unknown","0.0005124409993489584","403.0","train"
"train_dacl10k_v2_train_2261_10","images/train/dacl10k_v2_train_2261.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_2261_10.png","cavity","bridge component unknown","0.0006014506022135416","473.0","train"
